level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	847	1200	-1	
2	1	1	0	0	0	0	0	739	1180	-1	
3	1	1	1	0	0	0	0	739	1180	-1	
4	1	1	1	1	0	0	0	739	1180	-1	
5	1	1	1	1	1	0	0	739	1180	89.895844	=
