level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	39	4	248	957	16	12	71.366638	de
5	1	1	1	39	5	274	958	41	13	71.366638	panna
5	1	1	1	39	6	320	955	32	12	94.495110	cotta
4	1	1	1	40	0	128	973	245	20	-1	
5	1	1	1	40	1	128	985	6	6	44.645042	©
5	1	1	1	40	2	152	979	45	13	49.034744	Vanille
5	1	1	1	40	3	203	981	13	12	49.034744	ijs
5	1	1	1	40	4	222	980	10	9	95.899567	in
5	1	1	1	40	5	238	979	24	10	90.330673	een
5	1	1	1	40	6	268	975	35	15	87.107773	bakje
5	1	1	1	40	7	308	973	65	15	87.107773	scheppen
4	1	1	1	41	0	129	995	156	18	-1	
5	1	1	1	41	1	129	1004	5	6	52.352226	+
5	1	1	1	41	2	154	998	53	15	66.410294	Koekjes
5	1	1	1	41	3	212	996	27	14	86.798149	erbij
5	1	1	1	41	4	244	995	41	12	92.382278	zetten
4	1	1	1	42	0	129	1008	328	22	-1	
5	1	1	1	42	1	129	1023	5	6	0.000000	®
5	1	1	1	42	2	158	1018	63	12	77.019974	Garneren
5	1	1	1	42	3	227	1015	24	12	96.960472	met
5	1	1	1	42	4	256	1014	16	12	90.486298	de
5	1	1	1	42	5	278	1013	33	12	90.486298	munt
5	1	1	1	42	6	316	1015	15	9	96.878456	en
5	1	1	1	42	7	336	1011	24	12	93.215981	wat
5	1	1	1	42	8	365	1009	47	16	93.020248	poeder
5	1	1	1	42	9	417	1008	40	13	88.428581	suiker
4	1	1	1	43	0	101	1164	261	15	-1	
5	1	1	1	43	1	101	1166	57	13	82.847923	kookstudio
5	1	1	1	43	2	163	1168	25	9	93.580612	meet
5	1	1	1	43	3	196	1169	2	6	50.349426	+
5	1	1	1	43	4	203	1167	16	8	50.349426	eat
5	1	1	1	43	5	243	1164	2	13	61.868866	[
5	1	1	1	43	6	250	1169	21	6	86.323181	wim
5	1	1	1	43	7	276	1164	27	11	75.739288	wolfs]
5	1	1	1	43	8	338	1164	24	11	60.115616	fabri
4	1	1	1	44	0	308	1163	418	16	-1	
5	1	1	1	44	1	308	1165	2	13	0.000000	l
5	1	1	1	44	2	364	1165	42	11	7.404205	iekstraat
5	1	1	1	44	3	410	1166	14	10	59.551350	69
5	1	1	1	44	4	452	1165	3	13	46.575462	[
5	1	1	1	44	5	460	1165	60	13	46.575462	SOSTHN]
5	1	1	1	44	6	548	1164	32	15	43.323792	goirle
5	1	1	1	44	7	608	1164	33	14	67.360710	[1.06
5	1	1	1	44	8	647	1164	49	11	68.029030	225511
5	1	1	1	44	9	704	1163	22	14	82.815887	38]
